param_1,param_2,threshold,accuracy,profit_score,total_predictions,buy_predictions,sell_predictions,hold_predictions
1.2,1.760000000000001,0.3500000000000001,0.3425655976676385,-80,686,265,181,240
1.2,1.760000000000001,0.3600000000000001,0.33527696793002915,-79,686,252,177,257
1.2,1.760000000000001,0.3700000000000001,0.32653061224489793,-77,686,241,172,273
1.2,1.760000000000001,0.3800000000000001,0.31924198250728864,-72,686,224,160,302
1.2,1.760000000000001,0.3900000000000001,0.31486880466472306,-61,686,196,147,343
1.2,1.760000000000001,0.40000000000000013,0.30466472303207,-43,686,164,133,389
1.2,1.780000000000001,0.19999999999999998,0.36588921282798836,-120,686,344,240,102
1.2,1.780000000000001,0.21,0.36443148688046645,-119,686,341,238,107
1.2,1.780000000000001,0.22,0.3629737609329446,-116,686,336,234,116
1.2,1.780000000000001,0.23,0.3629737609329446,-113,686,332,233,121
1.2,1.780000000000001,0.24000000000000002,0.3556851311953353,-116,686,328,230,128
1.2,1.780000000000001,0.25,0.35276967930029157,-116,686,325,227,134
1.2,1.780000000000001,0.26,0.36005830903790087,-108,686,321,221,144
1.2,1.780000000000001,0.27,0.358600583090379,-107,686,320,219,147
1.2,1.780000000000001,0.28,0.34839650145772594,-112,686,312,214,160
1.2,1.780000000000001,0.29000000000000004,0.3454810495626822,-110,686,309,209,168
1.2,1.780000000000001,0.30000000000000004,0.34402332361516036,-107,686,303,206,177
1.2,1.780000000000001,0.31000000000000005,0.3425655976676385,-107,686,296,205,185
1.2,1.780000000000001,0.32000000000000006,0.3469387755102041,-101,686,290,201,195
1.2,1.780000000000001,0.33000000000000007,0.3454810495626822,-99,686,285,196,205
1.2,1.780000000000001,0.3400000000000001,0.34402332361516036,-89,686,275,190,221
1.2,1.780000000000001,0.3500000000000001,0.3425655976676385,-80,686,265,181,240
1.2,1.780000000000001,0.3600000000000001,0.336734693877551,-78,686,253,177,256
1.2,1.780000000000001,0.3700000000000001,0.32798833819241985,-78,686,242,174,270
1.2,1.780000000000001,0.3800000000000001,0.31924198250728864,-75,686,226,163,297
1.2,1.780000000000001,0.3900000000000001,0.3163265306122449,-64,686,200,150,336
1.2,1.780000000000001,0.40000000000000013,0.3032069970845481,-48,686,166,136,384
1.2,1.800000000000001,0.19999999999999998,0.36588921282798836,-120,686,344,240,102
1.2,1.800000000000001,0.21,0.36443148688046645,-119,686,341,238,107
1.2,1.800000000000001,0.22,0.36151603498542273,-118,686,337,235,114
1.2,1.800000000000001,0.23,0.3629737609329446,-113,686,332,233,121
1.2,1.800000000000001,0.24000000000000002,0.35714285714285715,-115,686,329,230,127
1.2,1.800000000000001,0.25,0.35276967930029157,-117,686,325,228,133
1.2,1.800000000000001,0.26,0.36005830903790087,-108,686,321,221,144
1.2,1.800000000000001,0.27,0.358600583090379,-107,686,320,219,147
1.2,1.800000000000001,0.28,0.3498542274052478,-111,686,313,214,159
1.2,1.800000000000001,0.29000000000000004,0.3454810495626822,-111,686,309,210,167
1.2,1.800000000000001,0.30000000000000004,0.34402332361516036,-107,686,303,206,177
1.2,1.800000000000001,0.31000000000000005,0.3425655976676385,-107,686,298,205,183
1.2,1.800000000000001,0.32000000000000006,0.3454810495626822,-102,686,291,201,194
1.2,1.800000000000001,0.33000000000000007,0.3454810495626822,-99,686,285,196,205
1.2,1.800000000000001,0.3400000000000001,0.34402332361516036,-90,686,276,190,220
1.2,1.800000000000001,0.3500000000000001,0.3425655976676385,-82,686,266,182,238
1.2,1.800000000000001,0.3600000000000001,0.33819241982507287,-77,686,255,178,253
1.2,1.800000000000001,0.3700000000000001,0.32798833819241985,-79,686,243,174,269
1.2,1.800000000000001,0.3800000000000001,0.3177842565597668,-76,686,227,163,296
1.2,1.800000000000001,0.3900000000000001,0.31924198250728864,-67,686,206,153,327
1.2,1.800000000000001,0.40000000000000013,0.30466472303207,-53,686,174,137,375
1.2,1.820000000000001,0.19999999999999998,0.36588921282798836,-121,686,344,241,101
1.2,1.820000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.820000000000001,0.22,0.36151603498542273,-118,686,337,235,114
1.2,1.820000000000001,0.23,0.3629737609329446,-113,686,332,233,121
1.2,1.820000000000001,0.24000000000000002,0.35714285714285715,-115,686,329,230,127
1.2,1.820000000000001,0.25,0.35276967930029157,-117,686,325,228,133
1.2,1.820000000000001,0.26,0.36151603498542273,-108,686,321,223,142
1.2,1.820000000000001,0.27,0.358600583090379,-107,686,320,219,147
1.2,1.820000000000001,0.28,0.35131195335276966,-110,686,313,215,158
1.2,1.820000000000001,0.29000000000000004,0.3454810495626822,-112,686,309,211,166
1.2,1.820000000000001,0.30000000000000004,0.34402332361516036,-107,686,303,206,177
1.2,1.820000000000001,0.31000000000000005,0.3425655976676385,-107,686,298,205,183
1.2,1.820000000000001,0.32000000000000006,0.3454810495626822,-103,686,291,202,193
1.2,1.820000000000001,0.33000000000000007,0.3454810495626822,-99,686,285,196,205
1.2,1.820000000000001,0.3400000000000001,0.3454810495626822,-91,686,278,191,217
1.2,1.820000000000001,0.3500000000000001,0.34110787172011664,-85,686,268,183,235
1.2,1.820000000000001,0.3600000000000001,0.33819241982507287,-79,686,257,178,251
1.2,1.820000000000001,0.3700000000000001,0.3294460641399417,-78,686,244,174,268
1.2,1.820000000000001,0.3800000000000001,0.32215743440233235,-75,686,232,163,291
1.2,1.820000000000001,0.3900000000000001,0.31924198250728864,-67,686,211,154,321
1.2,1.820000000000001,0.40000000000000013,0.30903790087463556,-58,686,182,142,362
1.2,1.840000000000001,0.19999999999999998,0.3673469387755102,-120,686,345,241,100
1.2,1.840000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.840000000000001,0.22,0.36151603498542273,-119,686,338,235,113
1.2,1.840000000000001,0.23,0.36443148688046645,-112,686,333,233,120
1.2,1.840000000000001,0.24000000000000002,0.358600583090379,-114,686,330,230,126
1.2,1.840000000000001,0.25,0.35276967930029157,-117,686,325,228,133
1.2,1.840000000000001,0.26,0.36151603498542273,-108,686,321,223,142
1.2,1.840000000000001,0.27,0.358600583090379,-107,686,320,219,147
1.2,1.840000000000001,0.28,0.35276967930029157,-110,686,314,216,156
1.2,1.840000000000001,0.29000000000000004,0.3469387755102041,-111,686,311,212,163
1.2,1.840000000000001,0.30000000000000004,0.34402332361516036,-108,686,305,207,174
1.2,1.840000000000001,0.31000000000000005,0.3425655976676385,-107,686,298,205,183
1.2,1.840000000000001,0.32000000000000006,0.3454810495626822,-103,686,291,202,193
1.2,1.840000000000001,0.33000000000000007,0.3469387755102041,-98,686,286,196,204
1.2,1.840000000000001,0.3400000000000001,0.3469387755102041,-92,686,281,193,212
1.2,1.840000000000001,0.3500000000000001,0.3425655976676385,-84,686,269,183,234
1.2,1.840000000000001,0.3600000000000001,0.34110787172011664,-78,686,260,178,248
1.2,1.840000000000001,0.3700000000000001,0.33090379008746357,-79,686,247,174,265
1.2,1.840000000000001,0.3800000000000001,0.3236151603498542,-74,686,232,164,290
1.2,1.840000000000001,0.3900000000000001,0.31924198250728864,-67,686,213,154,319
1.2,1.840000000000001,0.40000000000000013,0.3104956268221574,-58,686,184,142,360
1.2,1.860000000000001,0.19999999999999998,0.3688046647230321,-119,686,346,241,99
1.2,1.860000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.860000000000001,0.22,0.3629737609329446,-118,686,338,236,112
1.2,1.860000000000001,0.23,0.36443148688046645,-112,686,333,233,120
1.2,1.860000000000001,0.24000000000000002,0.358600583090379,-114,686,330,230,126
1.2,1.860000000000001,0.25,0.35276967930029157,-117,686,325,228,133
1.2,1.860000000000001,0.26,0.358600583090379,-110,686,323,223,140
1.2,1.860000000000001,0.27,0.358600583090379,-107,686,320,219,147
1.2,1.860000000000001,0.28,0.35276967930029157,-110,686,314,216,156
1.2,1.860000000000001,0.29000000000000004,0.3469387755102041,-111,686,311,212,163
1.2,1.860000000000001,0.30000000000000004,0.3454810495626822,-107,686,306,207,173
1.2,1.860000000000001,0.31000000000000005,0.3425655976676385,-107,686,298,205,183
1.2,1.860000000000001,0.32000000000000006,0.34402332361516036,-104,686,292,202,192
1.2,1.860000000000001,0.33000000000000007,0.35131195335276966,-95,686,289,196,201
1.2,1.860000000000001,0.3400000000000001,0.3469387755102041,-92,686,281,193,212
1.2,1.860000000000001,0.3500000000000001,0.34402332361516036,-83,686,270,183,233
1.2,1.860000000000001,0.3600000000000001,0.34402332361516036,-79,686,263,180,243
1.2,1.860000000000001,0.3700000000000001,0.3323615160349854,-78,686,248,174,264
1.2,1.860000000000001,0.3800000000000001,0.32798833819241985,-73,686,234,167,285
1.2,1.860000000000001,0.3900000000000001,0.3206997084548105,-68,686,216,154,316
1.2,1.860000000000001,0.40000000000000013,0.30903790087463556,-60,686,185,143,358
1.2,1.880000000000001,0.19999999999999998,0.3688046647230321,-120,686,346,242,98
1.2,1.880000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.880000000000001,0.22,0.3629737609329446,-118,686,338,236,112
1.2,1.880000000000001,0.23,0.36443148688046645,-112,686,333,233,120
1.2,1.880000000000001,0.24000000000000002,0.358600583090379,-114,686,330,230,126
1.2,1.880000000000001,0.25,0.35422740524781343,-116,686,326,228,132
1.2,1.880000000000001,0.26,0.358600583090379,-110,686,323,223,140
1.2,1.880000000000001,0.27,0.358600583090379,-107,686,320,219,147
1.2,1.880000000000001,0.28,0.3556851311953353,-108,686,316,216,154
1.2,1.880000000000001,0.29000000000000004,0.3469387755102041,-111,686,311,212,163
1.2,1.880000000000001,0.30000000000000004,0.34402332361516036,-108,686,307,207,172
1.2,1.880000000000001,0.31000000000000005,0.34402332361516036,-107,686,299,206,181
1.2,1.880000000000001,0.32000000000000006,0.3454810495626822,-103,686,292,203,191
1.2,1.880000000000001,0.33000000000000007,0.3498542274052478,-96,686,289,197,200
1.2,1.880000000000001,0.3400000000000001,0.3469387755102041,-92,686,281,193,212
1.2,1.880000000000001,0.3500000000000001,0.3454810495626822,-84,686,270,186,230
1.2,1.880000000000001,0.3600000000000001,0.34402332361516036,-79,686,263,180,243
1.2,1.880000000000001,0.3700000000000001,0.3338192419825073,-77,686,249,174,263
1.2,1.880000000000001,0.3800000000000001,0.3294460641399417,-73,686,236,167,283
1.2,1.880000000000001,0.3900000000000001,0.31924198250728864,-69,686,217,156,313
1.2,1.880000000000001,0.40000000000000013,0.31486880466472306,-57,686,187,146,353
1.2,1.900000000000001,0.19999999999999998,0.3688046647230321,-120,686,346,242,98
1.2,1.900000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.900000000000001,0.22,0.36443148688046645,-117,686,339,236,111
1.2,1.900000000000001,0.23,0.36443148688046645,-113,686,333,234,119
1.2,1.900000000000001,0.24000000000000002,0.358600583090379,-115,686,330,231,125
1.2,1.900000000000001,0.25,0.3556851311953353,-115,686,326,229,131
1.2,1.900000000000001,0.26,0.358600583090379,-111,686,323,224,139
1.2,1.900000000000001,0.27,0.358600583090379,-108,686,320,220,146
1.2,1.900000000000001,0.28,0.35714285714285715,-107,686,317,216,153
1.2,1.900000000000001,0.29000000000000004,0.3469387755102041,-111,686,311,212,163
1.2,1.900000000000001,0.30000000000000004,0.34402332361516036,-108,686,307,207,172
1.2,1.900000000000001,0.31000000000000005,0.34402332361516036,-107,686,299,206,181
1.2,1.900000000000001,0.32000000000000006,0.3454810495626822,-103,686,292,203,191
1.2,1.900000000000001,0.33000000000000007,0.3498542274052478,-97,686,289,198,199
1.2,1.900000000000001,0.3400000000000001,0.3454810495626822,-93,686,281,194,211
1.2,1.900000000000001,0.3500000000000001,0.3454810495626822,-84,686,270,186,230
1.2,1.900000000000001,0.3600000000000001,0.34402332361516036,-79,686,263,180,243
1.2,1.900000000000001,0.3700000000000001,0.3338192419825073,-77,686,249,174,263
1.2,1.900000000000001,0.3800000000000001,0.3294460641399417,-73,686,240,167,279
1.2,1.900000000000001,0.3900000000000001,0.3163265306122449,-72,686,219,157,310
1.2,1.900000000000001,0.40000000000000013,0.31486880466472306,-58,686,191,147,348
1.2,1.920000000000001,0.19999999999999998,0.3688046647230321,-120,686,346,242,98
1.2,1.920000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.920000000000001,0.22,0.36443148688046645,-117,686,339,236,111
1.2,1.920000000000001,0.23,0.36443148688046645,-113,686,333,234,119
1.2,1.920000000000001,0.24000000000000002,0.36005830903790087,-114,686,331,231,124
1.2,1.920000000000001,0.25,0.35422740524781343,-116,686,326,230,130
1.2,1.920000000000001,0.26,0.358600583090379,-111,686,323,224,139
1.2,1.920000000000001,0.27,0.358600583090379,-108,686,320,220,146
1.2,1.920000000000001,0.28,0.3556851311953353,-108,686,317,217,152
1.2,1.920000000000001,0.29000000000000004,0.3469387755102041,-111,686,311,212,163
1.2,1.920000000000001,0.30000000000000004,0.34402332361516036,-108,686,307,207,172
1.2,1.920000000000001,0.31000000000000005,0.34402332361516036,-107,686,299,206,181
1.2,1.920000000000001,0.32000000000000006,0.3454810495626822,-103,686,292,203,191
1.2,1.920000000000001,0.33000000000000007,0.34839650145772594,-99,686,289,200,197
1.2,1.920000000000001,0.3400000000000001,0.3454810495626822,-93,686,281,194,211
1.2,1.920000000000001,0.3500000000000001,0.3469387755102041,-84,686,271,187,228
1.2,1.920000000000001,0.3600000000000001,0.3425655976676385,-80,686,263,181,242
1.2,1.920000000000001,0.3700000000000001,0.33527696793002915,-78,686,250,176,260
1.2,1.920000000000001,0.3800000000000001,0.32653061224489793,-75,686,240,169,277
1.2,1.920000000000001,0.3900000000000001,0.3177842565597668,-73,686,224,159,303
1.2,1.920000000000001,0.40000000000000013,0.3163265306122449,-59,686,194,147,345
1.2,1.940000000000001,0.19999999999999998,0.3688046647230321,-120,686,346,242,98
1.2,1.940000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.940000000000001,0.22,0.36588921282798836,-116,686,340,236,110
1.2,1.940000000000001,0.23,0.36443148688046645,-113,686,333,234,119
1.2,1.940000000000001,0.24000000000000002,0.36005830903790087,-114,686,331,231,124
1.2,1.940000000000001,0.25,0.35422740524781343,-116,686,326,230,130
1.2,1.940000000000001,0.26,0.3556851311953353,-113,686,325,224,137
1.2,1.940000000000001,0.27,0.358600583090379,-108,686,320,220,146
1.2,1.940000000000001,0.28,0.35714285714285715,-107,686,318,217,151
1.2,1.940000000000001,0.29000000000000004,0.3469387755102041,-112,686,312,212,162
1.2,1.940000000000001,0.30000000000000004,0.34402332361516036,-110,686,309,207,170
1.2,1.940000000000001,0.31000000000000005,0.3454810495626822,-106,686,300,206,180
1.2,1.940000000000001,0.32000000000000006,0.34402332361516036,-104,686,292,204,190
1.2,1.940000000000001,0.33000000000000007,0.34839650145772594,-99,686,289,200,197
1.2,1.940000000000001,0.3400000000000001,0.3454810495626822,-95,686,283,194,209
1.2,1.940000000000001,0.3500000000000001,0.34402332361516036,-87,686,274,187,225
1.2,1.940000000000001,0.3600000000000001,0.34110787172011664,-81,686,264,181,241
1.2,1.940000000000001,0.3700000000000001,0.3338192419825073,-80,686,251,177,258
1.2,1.940000000000001,0.3800000000000001,0.32653061224489793,-77,686,242,171,273
1.2,1.940000000000001,0.3900000000000001,0.3177842565597668,-73,686,225,160,301
1.2,1.940000000000001,0.40000000000000013,0.3163265306122449,-61,686,197,148,341
1.2,1.960000000000001,0.19999999999999998,0.3688046647230321,-120,686,346,242,98
1.2,1.960000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.960000000000001,0.22,0.36588921282798836,-116,686,340,236,110
1.2,1.960000000000001,0.23,0.36443148688046645,-113,686,333,234,119
1.2,1.960000000000001,0.24000000000000002,0.36005830903790087,-114,686,331,231,124
1.2,1.960000000000001,0.25,0.35422740524781343,-116,686,326,230,130
1.2,1.960000000000001,0.26,0.3556851311953353,-113,686,325,224,137
1.2,1.960000000000001,0.27,0.358600583090379,-108,686,320,220,146
1.2,1.960000000000001,0.28,0.35714285714285715,-107,686,318,217,151
1.2,1.960000000000001,0.29000000000000004,0.3469387755102041,-113,686,312,213,161
1.2,1.960000000000001,0.30000000000000004,0.34402332361516036,-110,686,309,207,170
1.2,1.960000000000001,0.31000000000000005,0.3454810495626822,-106,686,302,206,178
1.2,1.960000000000001,0.32000000000000006,0.34402332361516036,-104,686,294,204,188
1.2,1.960000000000001,0.33000000000000007,0.34839650145772594,-99,686,289,200,197
1.2,1.960000000000001,0.3400000000000001,0.3454810495626822,-97,686,284,195,207
1.2,1.960000000000001,0.3500000000000001,0.3454810495626822,-87,686,274,189,223
1.2,1.960000000000001,0.3600000000000001,0.3425655976676385,-80,686,265,181,240
1.2,1.960000000000001,0.3700000000000001,0.33527696793002915,-79,686,252,177,257
1.2,1.960000000000001,0.3800000000000001,0.32798833819241985,-77,686,242,173,271
1.2,1.960000000000001,0.3900000000000001,0.3177842565597668,-75,686,226,161,299
1.2,1.960000000000001,0.40000000000000013,0.31486880466472306,-64,686,199,149,338
1.2,1.980000000000001,0.19999999999999998,0.37317784256559766,-117,686,347,244,95
1.2,1.980000000000001,0.21,0.3629737609329446,-121,686,342,239,105
1.2,1.980000000000001,0.22,0.36588921282798836,-116,686,340,236,110
1.2,1.980000000000001,0.23,0.36443148688046645,-113,686,333,234,119
1.2,1.980000000000001,0.24000000000000002,0.36005830903790087,-115,686,331,232,123
1.2,1.980000000000001,0.25,0.35422740524781343,-116,686,326,230,130
1.2,1.980000000000001,0.26,0.3556851311953353,-114,686,325,225,136
1.2,1.980000000000001,0.27,0.358600583090379,-108,686,320,220,146
1.2,1.980000000000001,0.28,0.358600583090379,-106,686,318,218,150
1.2,1.980000000000001,0.29000000000000004,0.3469387755102041,-113,686,312,213,161
1.2,1.980000000000001,0.30000000000000004,0.34402332361516036,-110,686,309,207,170
1.2,1.980000000000001,0.31000000000000005,0.3454810495626822,-106,686,302,206,178
1.2,1.980000000000001,0.32000000000000006,0.3425655976676385,-106,686,296,204,186
1.2,1.980000000000001,0.33000000000000007,0.34839650145772594,-99,686,289,200,197
1.2,1.980000000000001,0.3400000000000001,0.3454810495626822,-98,686,285,195,206
1.2,1.980000000000001,0.3500000000000001,0.34402332361516036,-89,686,275,190,221
1.2,1.980000000000001,0.3600000000000001,0.3425655976676385,-80,686,265,181,240
1.2,1.980000000000001,0.3700000000000001,0.336734693877551,-78,686,254,178,254
1.2,1.980000000000001,0.3800000000000001,0.32798833819241985,-78,686,243,173,270
1.2,1.980000000000001,0.3900000000000001,0.3163265306122449,-77,686,227,162,297
1.2,1.980000000000001,0.40000000000000013,0.3177842565597668,-66,686,207,151,328
1.2,2.000000000000001,0.19999999999999998,0.37317784256559766,-117,686,347,244,95
1.2,2.000000000000001,0.21,0.36443148688046645,-120,686,342,240,104
1.2,2.000000000000001,0.22,0.36588921282798836,-116,686,340,236,110
1.2,2.000000000000001,0.23,0.36443148688046645,-114,686,334,234,118
1.2,2.000000000000001,0.24000000000000002,0.36005830903790087,-115,686,331,232,123
1.2,2.000000000000001,0.25,0.35422740524781343,-116,686,326,230,130
1.2,2.000000000000001,0.26,0.3556851311953353,-114,686,325,225,136
1.2,2.000000000000001,0.27,0.358600583090379,-108,686,320,220,146
1.2,2.000000000000001,0.28,0.358600583090379,-106,686,318,218,150
1.2,2.000000000000001,0.29000000000000004,0.3469387755102041,-113,686,312,213,161
1.2,2.000000000000001,0.30000000000000004,0.34402332361516036,-110,686,309,207,170
1.2,2.000000000000001,0.31000000000000005,0.3454810495626822,-106,686,302,206,178
1.2,2.000000000000001,0.32000000000000006,0.34402332361516036,-106,686,297,205,184
1.2,2.000000000000001,0.33000000000000007,0.3469387755102041,-101,686,291,200,195
1.2,2.000000000000001,0.3400000000000001,0.3454810495626822,-98,686,285,195,206
1.2,2.000000000000001,0.3500000000000001,0.34402332361516036,-90,686,276,190,220
1.2,2.000000000000001,0.3600000000000001,0.3425655976676385,-80,686,265,181,240
1.2,2.000000000000001,0.3700000000000001,0.33819241982507287,-79,686,257,178,251
1.2,2.000000000000001,0.3800000000000001,0.3294460641399417,-77,686,244,173,269
1.2,2.000000000000001,0.3900000000000001,0.32215743440233235,-74,686,231,163,292
1.2,2.000000000000001,0.40000000000000013,0.31924198250728864,-67,686,211,154,321
1.2,2.0200000000000014,0.19999999999999998,0.37317784256559766,-117,686,347,244,95
1.2,2.0200000000000014,0.21,0.36588921282798836,-119,686,343,240,103
1.2,2.0200000000000014,0.22,0.36443148688046645,-117,686,341,236,109
1.2,2.0200000000000014,0.23,0.36443148688046645,-114,686,334,234,118
1.2,2.0200000000000014,0.24000000000000002,0.36005830903790087,-115,686,331,232,123
1.2,2.0200000000000014,0.25,0.3556851311953353,-116,686,328,230,128
1.2,2.0200000000000014,0.26,0.3556851311953353,-114,686,325,225,136
1.2,2.0200000000000014,0.27,0.36005830903790087,-107,686,321,220,145
1.2,2.0200000000000014,0.28,0.36005830903790087,-106,686,319,219,148
1.2,2.0200000000000014,0.29000000000000004,0.3469387755102041,-113,686,312,213,161
1.2,2.0200000000000014,0.30000000000000004,0.3454810495626822,-109,686,309,208,169
1.2,2.0200000000000014,0.31000000000000005,0.3454810495626822,-106,686,302,206,178
1.2,2.0200000000000014,0.32000000000000006,0.34402332361516036,-106,686,297,205,184
1.2,2.0200000000000014,0.33000000000000007,0.3454810495626822,-102,686,291,201,194
1.2,2.0200000000000014,0.3400000000000001,0.3454810495626822,-98,686,285,195,206
