Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2020-01-02 00:00:00-05:00,109.14544583271795,109.63615135578684,107.90050736125102,109.43623352050781,1279300,0.0,0.0,ADI
2020-01-03 00:00:00-05:00,107.22805177077277,108.74559965311822,106.98270249941125,107.50975036621094,1374400,0.0,0.0,ADI
2020-01-06 00:00:00-05:00,105.63780747432715,106.61012938193514,105.05623214265086,106.24664306640625,1979400,0.0,0.0,ADI
2020-01-07 00:00:00-05:00,108.04589371884576,109.84514018811423,107.59153756942497,108.663818359375,2214700,0.0,0.0,ADI
2020-01-08 00:00:00-05:00,109.32717068493623,110.37219117915134,108.76377351615503,109.64522552490234,2036500,0.0,0.0,ADI
2020-01-09 00:00:00-05:00,110.52667060072525,110.58119805116412,108.80920496977562,109.64522552490234,1418500,0.0,0.0,ADI
2020-01-10 00:00:00-05:00,109.77244894160452,109.78153107292596,107.56427776868078,107.74601745605469,1610500,0.0,0.0,ADI
2020-01-13 00:00:00-05:00,107.93683823359684,108.71833131083444,107.42796160020461,108.19127655029297,1357600,0.0,0.0,ADI
2020-01-14 00:00:00-05:00,108.11859009145611,109.5816104835132,107.8641448294782,108.61837768554688,1326800,0.0,0.0,ADI
2020-01-15 00:00:00-05:00,108.50933049910188,108.50933049910188,106.52833756427357,106.78277587890625,1729200,0.0,0.0,ADI
2020-01-16 00:00:00-05:00,107.6642481871083,108.33669342179313,107.23715224990124,108.2549057006836,1413600,0.0,0.0,ADI
2020-01-17 00:00:00-05:00,108.81829636330707,108.97277578818817,108.1549333433404,108.56385803222656,2303300,0.0,0.0,ADI
2020-01-21 00:00:00-05:00,107.40071885727968,108.74560930283323,107.22806128582573,108.41847229003906,2548400,0.0,0.0,ADI
2020-01-22 00:00:00-05:00,108.71832960010175,109.99961715991948,108.39119264580464,109.4271240234375,1654700,0.0,0.0,ADI
2020-01-23 00:00:00-05:00,109.4271373169508,110.01780171912749,108.00045923353089,109.82697296142578,2170200,0.0,0.0,ADI
2020-01-24 00:00:00-05:00,110.6629652476136,111.04462268922919,106.22845242221808,106.83728790283203,1972200,0.0,0.0,ADI
2020-01-27 00:00:00-05:00,104.18388195667723,104.4837587238339,101.95753233336555,101.96662139892578,2737800,0.0,0.0,ADI
2020-01-28 00:00:00-05:00,103.62047009378827,104.12934680074298,102.72993585661753,103.87490844726562,2670500,0.0,0.0,ADI
2020-01-29 00:00:00-05:00,103.8749130418224,104.02031035476928,102.32101565756129,102.89350891113281,3500900,0.0,0.0,ADI
2020-01-30 00:00:00-05:00,101.98479558928305,103.13885728551485,100.83072696012584,102.11201477050781,2761000,0.0,0.0,ADI
2020-01-31 00:00:00-05:00,101.4668221629473,101.52134268424751,99.23138372868974,99.7311782836914,3245400,0.0,0.0,ADI
2020-02-03 00:00:00-05:00,100.59443160432751,101.42136298347243,99.54941818468505,99.95833587646484,2134800,0.0,0.0,ADI
2020-02-04 00:00:00-05:00,102.01205454618652,103.02980798295687,101.43047917291052,102.19379425048828,2249800,0.0,0.0,ADI
2020-02-05 00:00:00-05:00,104.57461845650795,106.37386501940675,103.69316637149414,106.02855682373047,2192400,0.0,0.0,ADI
2020-02-06 00:00:00-05:00,106.26480032027311,106.49197835623544,104.81994440643253,105.21977996826172,1398100,0.0,0.0,ADI
2020-02-07 00:00:00-05:00,104.5018977669257,104.62911691392112,101.87572019506902,102.02111053466797,1663800,0.0,0.0,ADI
2020-02-10 00:00:00-05:00,100.78528476021623,102.59362030029297,100.36727100024954,102.59362030029297,1813900,0.0,0.0,ADI
2020-02-11 00:00:00-05:00,103.09339819205849,107.0190346901473,103.09339819205849,106.21028137207031,2765500,0.0,0.0,ADI
2020-02-12 00:00:00-05:00,106.69192713287701,108.18221492710866,106.58287914808245,107.96411895751953,1856000,0.0,0.0,ADI
2020-02-13 00:00:00-05:00,107.43705254381028,108.1731072489791,106.27389503825036,108.0277099609375,2391100,0.0,0.0,ADI
2020-02-14 00:00:00-05:00,108.1822022708425,108.47298993001652,106.04672281589689,106.91000366210938,1869000,0.0,0.0,ADI
2020-02-18 00:00:00-05:00,105.61963399549646,108.03680511560772,105.4742366992576,107.74601745605469,3074300,0.0,0.0,ADI
2020-02-19 00:00:00-05:00,113.64355978561346,115.6790803609535,111.21729957080856,112.58036804199219,4598900,0.0,0.0,ADI
2020-02-20 00:00:00-05:00,113.04383700134535,114.10702896822497,111.1991517255817,113.18014526367188,3062400,0.0,0.0,ADI
2020-02-21 00:00:00-05:00,111.6989334787254,112.6530843311323,109.78154964105403,111.55354309082031,2813700,0.0,0.0,ADI
2020-02-24 00:00:00-05:00,108.44571547024171,108.76377030080528,106.29207189699505,106.64646911621094,3041400,0.0,0.0,ADI
2020-02-25 00:00:00-05:00,107.71875622396182,107.93684523342694,103.02979745645177,104.19295501708984,3251400,0.0,0.0,ADI
2020-02-26 00:00:00-05:00,105.39246005043675,106.67374084236639,103.85673398011672,104.35652160644531,2896600,0.0,0.0,ADI
2020-02-27 00:00:00-05:00,102.16379793998458,103.89058667435867,98.28080614576236,98.41785430908203,3541300,0.62,0.0,ADI
2020-02-28 00:00:00-05:00,94.98253139763658,100.55576438817322,94.56225554280219,99.63298797607422,6033200,0.0,0.0,ADI
2020-03-02 00:00:00-05:00,100.58316882578632,101.81659508014818,97.97928212207597,101.66127014160156,3979400,0.0,0.0,ADI
2020-03-03 00:00:00-05:00,100.619721527847,103.41547997302932,97.36714755237276,97.94274139404297,3416000,0.0,0.0,ADI
2020-03-04 00:00:00-05:00,99.5872941204884,102.82159790362068,97.46763823087461,102.74850463867188,2181000,0.0,0.0,ADI
2020-03-05 00:00:00-05:00,99.6147159562566,102.39219766860639,98.60056942090473,99.46853637695312,2197200,0.0,0.0,ADI
2020-03-06 00:00:00-05:00,95.9327273502528,98.18029326884887,95.4850432410413,97.76001739501953,3801200,0.0,0.0,ADI
2020-03-09 00:00:00-04:00,91.00816077821236,94.66274004618015,88.7240487357325,89.08950805664062,4936400,0.0,0.0,ADI
2020-03-10 00:00:00-04:00,91.48325617741418,93.68514360832322,87.81954535346952,93.59378051757812,4355300,0.0,0.0,ADI
2020-03-11 00:00:00-04:00,90.88938868140634,91.95835143517964,85.84606543137997,86.25720977783203,4167900,0.0,0.0,ADI
2020-03-12 00:00:00-04:00,82.03616439454302,87.12516546351544,79.71550585190057,82.23716735839844,8483800,0.0,0.0,ADI
2020-03-13 00:00:00-04:00,86.6866375179697,91.78477843366012,81.64332004379398,91.17263793945312,6399300,0.0,0.0,ADI
2020-03-16 00:00:00-04:00,82.08187081707368,84.84108286809423,75.85081163695499,76.02440643310547,7287000,0.0,0.0,ADI
2020-03-17 00:00:00-04:00,78.70137222812035,88.53219344125131,75.21124894017201,87.19827270507812,5555700,0.0,0.0,ADI
2020-03-18 00:00:00-04:00,79.88911773764005,84.50302061512532,72.25104529482806,75.1290283203125,5725800,0.0,0.0,ADI
2020-03-19 00:00:00-04:00,75.32088919330985,83.78123610651829,72.57995444211875,82.5204086303711,4465000,0.0,0.0,ADI
2020-03-20 00:00:00-04:00,84.42991240649907,85.30701050627525,77.55016177007668,77.73289489746094,4567500,0.0,0.0,ADI
2020-03-23 00:00:00-04:00,78.37244742392745,79.95305594647292,73.55754254271312,77.80599212646484,4063700,0.0,0.0,ADI
2020-03-24 00:00:00-04:00,82.02704627982973,85.88262926198695,79.88912034406944,85.63594818115234,3651400,0.0,0.0,ADI
2020-03-25 00:00:00-04:00,84.65834655607057,89.02556841234151,81.99049793690764,86.21154022216797,3859600,0.0,0.0,ADI
2020-03-26 00:00:00-04:00,86.36683826685031,88.16671956391035,83.01376366206827,84.62178039550781,5063600,0.0,0.0,ADI
2020-03-27 00:00:00-04:00,81.55195548635928,84.63093470671232,80.63831047700903,81.01290130615234,3009900,0.0,0.0,ADI
2020-03-30 00:00:00-04:00,81.80776065772918,83.5710954960225,80.03528741918522,83.11427307128906,3268200,0.0,0.0,ADI
2020-03-31 00:00:00-04:00,82.73968507573466,84.30201711574513,81.47885754446948,81.90827178955078,3432100,0.0,0.0,ADI
2020-04-01 00:00:00-04:00,78.6099958608928,80.5012402322398,76.4446552737625,76.82838439941406,3231900,0.0,0.0,ADI
2020-04-02 00:00:00-04:00,75.9512913994195,80.64742521794884,75.74115699426983,80.12664794921875,3638200,0.0,0.0,ADI
2020-04-03 00:00:00-04:00,79.84341748435804,81.13165998160662,77.97044288029717,79.08509063720703,2253800,0.0,0.0,ADI
2020-04-06 00:00:00-04:00,82.3559500927573,87.98400597918923,82.15494710101939,87.52718353271484,3673600,0.0,0.0,ADI
2020-04-07 00:00:00-04:00,90.46912519714625,92.20505209824603,87.57287220842107,87.9383316040039,3814800,0.0,0.0,ADI
2020-04-08 00:00:00-04:00,88.82455693217197,92.7897723915428,87.48149783446335,92.64359283447266,3001300,0.0,0.0,ADI
2020-04-09 00:00:00-04:00,92.58877791802605,94.62620926826163,89.41843572725455,90.25898742675781,2806200,0.0,0.0,ADI
2020-04-13 00:00:00-04:00,89.09864282754143,91.56548810826965,88.92505504578136,91.06298065185547,2348300,0.0,0.0,ADI
2020-04-14 00:00:00-04:00,93.00904690178032,94.37951415296241,91.42843827170529,94.12368774414062,3177900,0.0,0.0,ADI
2020-04-15 00:00:00-04:00,92.03145356271666,92.424321147338,89.7838809814967,91.77562713623047,1884100,0.0,0.0,ADI
2020-04-16 00:00:00-04:00,92.75321861425088,93.5024070842334,90.5513382333068,93.03645324707031,2621700,0.0,0.0,ADI
2020-04-17 00:00:00-04:00,94.98250029272819,95.68601060129404,92.63443373909534,93.92267608642578,1917000,0.0,0.0,ADI
2020-04-20 00:00:00-04:00,93.33796368541671,94.13283026473982,91.36448741146168,92.19590759277344,1498300,0.0,0.0,ADI
2020-04-21 00:00:00-04:00,89.59202785898745,90.51481127505605,87.75560639930657,88.13933563232422,4028000,0.0,0.0,ADI
2020-04-22 00:00:00-04:00,91.30053750562712,93.8496076792579,90.68839707967213,93.30142211914062,3170600,0.0,0.0,ADI
2020-04-23 00:00:00-04:00,93.26487651219273,94.96425664664986,92.38777821224029,93.0181884765625,2585200,0.0,0.0,ADI
2020-04-24 00:00:00-04:00,92.83546222173717,97.2392305210167,92.83546222173717,96.77326965332031,2899900,0.0,0.0,ADI
2020-04-27 00:00:00-04:00,97.40370593631495,99.18531111627826,97.0473849003223,98.70108032226562,1848900,0.0,0.0,ADI
2020-04-28 00:00:00-04:00,101.35062236692963,102.14549588702745,98.20768188715742,98.31732177734375,1648700,0.0,0.0,ADI
2020-04-29 00:00:00-04:00,99.89793339895081,104.21033858809722,99.77002366626915,103.5525131225586,2544300,0.0,0.0,ADI
2020-04-30 00:00:00-04:00,101.8257089956628,103.24186120752852,99.90705633193508,100.13546752929688,2455900,0.0,0.0,ADI
2020-05-01 00:00:00-04:00,97.18441645499773,98.0249681413752,94.31557185151445,94.6901626586914,2782100,0.0,0.0,ADI
2020-05-04 00:00:00-04:00,94.22419819827357,94.8728852557507,92.26899862487558,94.47088623046875,2550500,0.0,0.0,ADI
2020-05-05 00:00:00-04:00,96.60881650754686,98.03410739086378,96.0606309234517,96.79154968261719,1818400,0.0,0.0,ADI
2020-05-06 00:00:00-04:00,97.60468578990438,98.39955238726834,95.7499877686453,96.16112518310547,1328700,0.0,0.0,ADI
2020-05-07 00:00:00-04:00,97.72346166475353,98.43610360061382,96.69104539492487,97.1661376953125,1159000,0.0,0.0,ADI
2020-05-08 00:00:00-04:00,97.86963496334238,100.38215820128433,97.30317266938778,100.34561157226562,1286200,0.0,0.0,ADI
2020-05-11 00:00:00-04:00,98.71020571829439,99.98931010050818,97.98842533854119,99.05738830566406,1436600,0.0,0.0,ADI
2020-05-12 00:00:00-04:00,99.93448608461833,101.10395752226363,97.25750599613723,97.3945541381836,2018400,0.0,0.0,ADI
2020-05-13 00:00:00-04:00,97.31231083138594,98.1071773562899,93.52068346928601,94.83633422851562,2470100,0.0,0.0,ADI
2020-05-14 00:00:00-04:00,94.57139604156096,96.45350251376466,91.78477599921824,96.38040924072266,2053000,0.0,0.0,ADI
2020-05-15 00:00:00-04:00,94.15111224679835,94.6170661394367,91.44671713650793,93.0090560913086,4237500,0.0,0.0,ADI
2020-05-18 00:00:00-04:00,96.00581354222714,99.73348663147922,95.53985266343118,98.98429107666016,2536200,0.0,0.0,ADI
2020-05-19 00:00:00-04:00,98.50007133463518,100.84813885158873,96.94687752643098,97.14788055419922,3591500,0.0,0.0,ADI
2020-05-20 00:00:00-04:00,102.04502001751631,105.58996037688873,101.28669293708684,104.67631530761719,4753400,0.0,0.0,ADI
2020-05-21 00:00:00-04:00,103.6255940813266,104.37478255685535,100.59229354984959,101.42371368408203,3021000,0.0,0.0,ADI
2020-05-22 00:00:00-04:00,101.19529399833503,102.1454853704504,100.06236949472272,101.4693832397461,1764900,0.0,0.0,ADI
2020-05-26 00:00:00-04:00,104.03675093515267,105.2884400310633,102.83073990351573,102.96778106689453,2112200,0.0,0.0,ADI
2020-05-27 00:00:00-04:00,103.99107442863716,105.4254968109527,101.99018963252227,104.77680969238281,1825600,0.0,0.0,ADI
2020-05-28 00:00:00-04:00,104.87784120910062,105.05237958344358,101.46979442704271,101.9291000366211,2274200,0.62,0.0,ADI
2020-05-29 00:00:00-04:00,102.25060413983452,104.08782642682648,101.42385971744561,103.75712585449219,2913300,0.0,0.0,ADI
2020-06-01 00:00:00-04:00,103.22433286743913,104.2072464739795,102.26897647282428,103.60095977783203,1209500,0.0,0.0,ADI
2020-06-02 00:00:00-04:00,103.8030673039301,107.358095229327,103.28864726618902,107.29379272460938,3112600,0.0,0.0,ADI
2020-06-03 00:00:00-04:00,109.17696200212171,112.86978370458391,108.75440160488773,111.72151947021484,3762300,0.0,0.0,ADI
2020-06-04 00:00:00-04:00,110.11391550480059,112.86056074203063,110.11391550480059,112.41962432861328,1653200,0.0,0.0,ADI
2020-06-05 00:00:00-04:00,114.68860894499208,117.02188227523742,113.87104552322056,114.44976806640625,3549800,0.0,0.0,ADI
2020-06-08 00:00:00-04:00,114.82641261746822,115.14792517110752,112.8330277764565,113.64140319824219,1809800,0.0,0.0,ADI
2020-06-09 00:00:00-04:00,112.11652199768473,114.23851204780252,111.67558545052393,113.34745788574219,2471500,0.0,0.0,ADI
2020-06-10 00:00:00-04:00,114.08234528457817,114.4406031487862,112.06139611862562,112.87895965576172,1892700,0.0,0.0,ADI
2020-06-11 00:00:00-04:00,111.11521990840586,111.31731551194066,106.03530063669957,106.23739624023438,3210500,0.0,0.0,ADI
2020-06-12 00:00:00-04:00,109.78320632858714,109.95773765881562,106.0995741301872,108.77273559570312,3138700,0.0,0.0,ADI
2020-06-15 00:00:00-04:00,106.69668066104184,109.01157754920285,105.7045789910672,108.85541534423828,1695500,0.0,0.0,ADI
2020-06-16 00:00:00-04:00,113.56789647270715,114.22929763674199,110.41705987791957,112.70440673828125,2706300,0.0,0.0,ADI
2020-06-17 00:00:00-04:00,112.61253324745086,113.66893743161208,111.93276298457312,112.55741882324219,1478900,0.0,0.0,ADI
2020-06-18 00:00:00-04:00,112.40126400483587,113.42092297040718,112.06137534682975,112.81463623046875,1248700,0.0,0.0,ADI
2020-06-19 00:00:00-04:00,114.26604140493001,114.26604140493001,110.17822455442226,110.39868927001953,4495800,0.0,0.0,ADI
2020-06-22 00:00:00-04:00,110.25172097963393,110.90394114544306,108.71764184858195,110.69265747070312,2034600,0.0,0.0,ADI
2020-06-23 00:00:00-04:00,112.52987550189965,114.37628603372468,111.12440144351324,113.21883392333984,2693900,0.0,0.0,ADI
2020-06-24 00:00:00-04:00,112.41963783725386,112.63092150017374,108.97484578503041,109.7464828491211,2102900,0.0,0.0,ADI
2020-06-25 00:00:00-04:00,110.06799292905622,110.50892938566992,108.03786303235698,110.32520294189453,1809100,0.0,0.0,ADI
2020-06-26 00:00:00-04:00,110.11392525055172,110.25171132152093,107.60611363220492,108.27670288085938,2264100,0.0,0.0,ADI
2020-06-29 00:00:00-04:00,109.23206376667652,109.59950264870041,107.57856076377927,109.31473541259766,1406200,0.0,0.0,ADI
2020-06-30 00:00:00-04:00,109.79242316702384,113.17291314450641,109.32393643442622,112.65849304199219,2400500,0.0,0.0,ADI
2020-07-01 00:00:00-04:00,112.33696641024213,112.45638334524342,110.50893205334363,110.57323455810547,1587300,0.0,0.0,ADI
2020-07-02 00:00:00-04:00,112.44721711403167,112.81465604203318,110.9131308549873,111.3724365234375,1624100,0.0,0.0,ADI
2020-07-06 00:00:00-04:00,112.95242908159202,114.37627920426198,112.87893850566581,113.5587158203125,1273300,0.0,0.0,ADI
2020-07-07 00:00:00-04:00,111.7858050889987,114.23849544082458,111.64801200001405,112.6401138305664,1920300,0.0,0.0,ADI
2020-07-08 00:00:00-04:00,113.05348796874276,113.54035081726202,111.14277485778796,112.86058044433594,1818900,0.0,0.0,ADI
2020-07-09 00:00:00-04:00,112.50230886479055,114.8631392442113,111.1886946375831,114.08232116699219,1840900,0.0,0.0,ADI
2020-07-10 00:00:00-04:00,114.28443954996092,114.89990746237555,112.81465580722086,114.36711120605469,1769000,0.0,0.0,ADI
2020-07-13 00:00:00-04:00,111.82255796525432,112.92488873501107,106.98147243183446,107.7071762084961,14320000,0.0,0.0,ADI
2020-07-14 00:00:00-04:00,106.73343945135207,108.65333352912602,104.54714027142312,108.40531158447266,6274100,0.0,0.0,ADI
2020-07-15 00:00:00-04:00,109.55357974520636,109.64543946860726,107.44077106474754,108.30426788330078,4159200,0.0,0.0,ADI
2020-07-16 00:00:00-04:00,107.22030533012888,107.38565563409239,105.55762122415248,106.54053497314453,4183100,0.0,0.0,ADI
2020-07-17 00:00:00-04:00,106.98146566519279,107.63367881369827,106.33844059158109,107.24786376953125,2709200,0.0,0.0,ADI
2020-07-20 00:00:00-04:00,107.51426177908644,108.25833465053083,106.13634490103527,107.53263092041016,3532200,0.0,0.0,ADI
2020-07-21 00:00:00-04:00,107.74391409510558,107.92763354128589,104.62063445090678,105.25447845458984,5033300,0.0,0.0,ADI
2020-07-22 00:00:00-04:00,105.3096044118029,105.64949313372618,103.84901573201444,104.61145782470703,4271300,0.0,0.0,ADI
2020-07-23 00:00:00-04:00,104.31748370487124,104.7124867939222,101.47897851329003,102.82933807373047,4216300,0.0,0.0,ADI
2020-07-24 00:00:00-04:00,101.95665527356921,104.69411973725795,101.81886219167983,103.07736206054688,3736100,0.0,0.0,ADI
2020-07-27 00:00:00-04:00,103.91328982613418,106.63237783251412,103.72038233675835,106.37516784667969,3977500,0.0,0.0,ADI
2020-07-28 00:00:00-04:00,105.42899163730836,106.54969828762772,104.51038054799037,106.0352783203125,4393700,0.0,0.0,ADI
2020-07-29 00:00:00-04:00,106.52213640214273,108.17563909373851,106.20062393667858,107.96435546875,3944200,0.0,0.0,ADI
2020-07-30 00:00:00-04:00,105.40144964306789,107.0733217866614,104.87784152689981,106.83448791503906,3164100,0.0,0.0,ADI
2020-07-31 00:00:00-04:00,107.04576964779031,107.04576964779031,104.14296169319157,105.50250244140625,3293300,0.0,0.0,ADI
2020-08-03 00:00:00-04:00,106.43948683762247,107.30297663695714,105.74134033327836,107.08251190185547,3068200,0.0,0.0,ADI
2020-08-04 00:00:00-04:00,106.89878000860517,108.43285891780329,106.66912722548761,107.64285278320312,3310000,0.0,0.0,ADI
2020-08-05 00:00:00-04:00,107.09170662745406,107.23868079050035,105.57599658654716,106.71507263183594,3115000,0.0,0.0,ADI
2020-08-06 00:00:00-04:00,106.6599478117181,107.61530430806796,105.70459131536823,107.2386703491211,2299200,0.0,0.0,ADI
2020-08-07 00:00:00-04:00,107.35809848405987,107.75310159885689,106.11796769934872,106.85285949707031,2110800,0.0,0.0,ADI
2020-08-10 00:00:00-04:00,106.77937538992498,107.7622891991169,106.06285969834835,107.2570571899414,3412000,0.0,0.0,ADI
2020-08-11 00:00:00-04:00,107.77148030921477,109.70975076457147,106.86205706033192,107.07333374023438,4316100,0.0,0.0,ADI
2020-08-12 00:00:00-04:00,107.6612243605932,109.83833531689871,107.24785214499767,109.5168228149414,3601900,0.0,0.0,ADI
2020-08-13 00:00:00-04:00,108.62578214051186,109.44334560609444,107.98275705806975,108.49717712402344,2894300,0.0,0.0,ADI
2020-08-14 00:00:00-04:00,108.91972169666104,109.36983918920639,107.54180499795565,107.64285278320312,2079800,0.0,0.0,ADI
2020-08-17 00:00:00-04:00,108.79112940277045,108.85543190921437,107.70716785953911,107.88170623779297,2592400,0.0,0.0,ADI
2020-08-18 00:00:00-04:00,108.40531261652245,109.02996852981371,107.65205169241658,108.285888671875,5718000,0.0,0.0,ADI
2020-08-19 00:00:00-04:00,108.85543282300443,109.74648685438403,107.94600965039277,108.53392028808594,4722400,0.0,0.0,ADI
2020-08-20 00:00:00-04:00,108.138913352197,108.85542897855234,107.14681155796004,107.89088439941406,2866800,0.0,0.0,ADI
