timestamp,symbol,open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,price_to_sma20,price_to_sma50,sma20_to_sma50,rsi,macd,macd_signal,macd_histogram,bb_position,bb_width,volume_ratio,momentum_5,momentum_10,momentum_20,volatility,support_distance,resistance_distance
2019-09-13,NET,18.0,19.40999984741211,17.5,18.0,35993700,,,,,18.0,18.0,18.0,,,,,0.0,0.0,0.0,,,,,,,,,
2019-09-16,NET,18.600000381469727,19.549999237060547,18.299999237060547,18.6299991607666,9758100,,,,,18.209999720255535,18.114545301957563,18.059999920073007,,,,,0.05025634330901596,0.010051268661803192,0.04020507464721277,,,,,,,,,
2019-09-17,NET,18.450000762939453,18.899999618530273,18.200000762939453,18.75,3170900,,,,,18.389999813503692,18.23008251978346,18.125714213399387,,,,,0.098630965916648,0.027767208112772154,0.07086375780387584,,,,,,,,,
2019-09-18,NET,18.829999923706055,19.700000762939453,18.6299991607666,19.59000015258789,4702500,,,,,18.78999992653176,18.477340271202443,18.265170017131627,,,,,0.2024158708337218,0.06269694065696209,0.13971893017675974,,,,,,,,,
2019-09-19,NET,20.0,20.479999542236328,18.309999465942383,18.75,8514900,18.743999862670897,,,,18.77666661768784,18.526914767347453,18.31134430121433,,,,,0.21441353777503025,0.09304026008057573,0.12137327769445452,,,,,,,,,
2019-09-20,NET,18.899999618530273,20.0,18.770000457763672,19.8700008392334,3598300,19.118000030517578,,,,19.141111358203027,18.771112234963077,18.459787781025668,,,,,0.31071475645392965,0.13657515935524653,0.17413959709868312,,,,1.8700008392333984,,,,,
2019-09-23,NET,20.09000015258789,21.219999313354492,19.579999923706055,20.959999084472656,3524000,19.584000015258788,,,,19.74740726695957,19.169091662146634,18.697903143258713,,,,,0.46957494727325155,0.20317511693884754,0.266399830334404,,,,2.3299999237060547,,,,,
2019-09-24,NET,21.510000228881836,22.079999923706055,19.670000076293945,20.709999084472656,5008100,19.97599983215332,,,,20.0682712061306,19.449256648024093,18.889531328136233,,,,,0.5687437583451036,0.2762888452200988,0.2924549131250048,,,,1.9599990844726562,,,,,
2019-09-25,NET,20.8799991607666,21.200000762939453,20.100000381469727,20.520000457763672,2624900,20.161999893188476,,,,20.218847623341624,19.643937340704014,19.044814102386464,,,,,0.6248021243380606,0.34599150104369114,0.27881062329436945,,,,0.9300003051757812,,,,,
2019-09-26,NET,20.520000457763672,20.610000610351562,18.709999084472656,19.549999237060547,3126200,20.321999740600585,19.532999801635743,,,19.995898161247933,19.62685768549611,19.092926972355425,,,,,0.5842232296686127,0.39363784676867547,0.19058538289993726,,,,0.7999992370605469,,,,,
2019-09-27,NET,19.40999984741211,19.731000900268555,18.0,18.239999771118164,3289700,19.99599952697754,19.55699977874756,,,19.410598697871343,19.374701701063756,19.01169581033283,,,,,0.441271451893229,0.40316456779358617,0.03810688409964286,,,,-1.6300010681152344,0.23999977111816406,,,,
2019-09-30,NET,18.25,18.729999542236328,17.510000228881836,18.56999969482422,2313000,19.51799964904785,19.55099983215332,,,19.13039903018897,19.228392245383837,18.969629513617726,,,,,0.350568241545556,0.39264530254398017,-0.042077060998424176,,,,-2.3899993896484375,-0.05999946594238281,,,,
2019-10-01,NET,18.719999313354492,18.719999313354492,16.6200008392334,16.84000015258789,2619200,18.743999862670897,19.35999984741211,,,18.366932737655276,18.794139137602755,18.766807669710122,,,,,0.13750373158996965,0.3416169883531781,-0.20411325676320846,,,,-3.8699989318847656,-1.9099998474121094,,,,
2019-10-02,NET,16.489999771118164,17.299999237060547,15.510000228881836,17.25,3317500,18.089999771118165,19.12599983215332,,,17.99462182510352,18.513386567129526,18.622349796404396,,,,,0.0017123941637393614,0.27363606951529035,-0.271923675351551,,,,-3.270000457763672,-2.3400001525878906,,,,
2019-10-03,NET,17.020000457763672,17.3799991607666,16.520000457763672,16.780000686645508,2462400,17.536000061035157,18.92899990081787,,,17.589748112284184,18.198225497950613,18.44688797642736,,,,44.0776717007721,-0.14218916749664245,0.1904710221129038,-0.33266018960954624,,,,-2.769998550415039,-1.9699993133544922,,,,
2019-10-04,NET,17.1200008392334,17.450000762939453,16.600000381469727,17.270000457763672,1575900,17.342000198364257,18.668999862670898,,,17.483165560777348,18.029457308825712,18.33480345084034,,,,43.30709164004795,-0.21422386605878074,0.1095320444785669,-0.32375591053734765,,,,-0.9699993133544922,-2.6000003814697266,,,,
2019-10-07,NET,17.270000457763672,17.600000381469727,16.910999298095703,17.040000915527344,1427100,17.036000442504882,18.27700004577637,,,17.335444012360682,17.849556146407824,18.211488923667673,,,,41.67478265133061,-0.286567552164108,0.03031212515003192,-0.3168796773141399,,,,-1.529998779296875,-3.9199981689453125,,,,
2019-10-08,NET,16.760000228881836,17.700000762939453,16.549999237060547,17.190000534057617,1310500,17.10600051879883,17.925000190734863,,,17.28696285292633,17.72963694416233,18.11420431513338,,,,37.473900869994225,-0.32801556968963297,-0.041353413817901065,-0.2866621558717319,,,,0.35000038146972656,-3.519998550415039,,,,
2019-10-09,NET,17.459999084472656,17.540000915527344,16.920000076293945,17.34000015258789,832600,17.124000549316406,17.607000160217286,,,17.30464195281352,17.658793891148797,18.040470585367146,,,,42.069738193205716,-0.34478523698853536,-0.10203977845202791,-0.24274545853650745,,,,0.09000015258789062,-3.1800003051757812,,,,
2019-10-10,NET,17.260000228881836,17.260000228881836,16.25,16.329999923706055,1885900,17.034000396728516,17.285000228881835,18.40900001525879,,16.979761276444364,17.41719498797739,17.877568617589898,0.887066104088788,,,29.840529921711763,-0.4345645075524551,-0.16854472427211337,-0.26601978328034176,0.1333196176248575,0.30799001348174615,0.37324081642346674,-0.4500007629394531,-3.219999313354492,,,0.05286909624264623,0.26041666756649523
2019-10-11,NET,16.31999969482422,16.610000610351562,16.110000610351562,16.469999313354492,1456200,16.87400016784668,17.108000183105467,18.332499980926514,,16.809840622081076,17.244977592591408,17.74351439813891,0.8984044364102112,,,21.328211990091532,-0.4887840473379619,-0.23259258888528309,-0.25619145845267877,0.1855083924031463,0.32304697847461794,0.437837033339898,-0.8000011444091797,-1.7700004577636719,-1.5300006866455078,0.04191158916358904,0.06189549131566103,0.25407611547717535
2019-10-14,NET,16.5,16.5,15.680000305175781,15.6899995803833,1292100,16.603999900817872,16.820000171661377,18.18550000190735,,16.436560274848485,16.96225431764448,17.54794155835266,0.8627752648394428,,,19.97606458796743,-0.58791575609823,-0.3036572223278725,-0.2842585337703575,0.10794222667564202,0.3500115148769878,0.4451533886057132,-1.350001335144043,-2.880000114440918,-2.939999580383301,0.04196714870190796,0.011605373877834014,0.2894021904620647
2019-10-15,NET,15.680000305175781,16.43000030517578,15.680000305175781,16.360000610351562,885300,16.43799991607666,16.772000217437743,18.066000032424927,,16.411040386682846,16.85275364359122,17.4348043252097,0.9055685033205231,,,26.4705844277036,-0.6054357790200768,-0.3640129336663134,-0.24142284535376346,0.23926800364671347,0.3621783977426545,0.3175035819123736,-0.8299999237060547,-0.4799995422363281,-2.3899993896484375,0.04337009433185975,0.054803376462039276,0.2590579408115509
2019-10-16,NET,16.309999465942383,16.43000030517578,15.829999923706055,15.850000381469727,1117300,16.13999996185303,16.632000255584718,17.87900004386902,,16.224027051611806,16.67043486866004,17.283870616282083,0.8865149249163368,,,27.923627277552555,-0.6529465186101611,-0.42179965065508296,-0.2311468679550781,0.1955074853608954,0.3727023477676283,0.428239343363785,-1.489999771118164,-1.3999996185302734,-3.739999771118164,0.04200241659011907,0.02192135058481571,0.28215577734434355
2019-10-17,NET,15.880000114440918,16.350000381469727,15.829999923706055,15.90999984741211,938700,16.055999946594238,16.54500017166138,17.737000036239625,,16.119351316878575,16.53217395570587,17.15302578115161,0.8969949718050035,,,33.66058330114291,-0.6779427643835163,-0.4730282734007697,-0.2049144909827466,0.2326190629129908,0.38523699302271996,0.420895462157745,-0.4200000762939453,-0.8700008392333984,-2.8400001525878906,0.04135260769334664,0.025789788048192097,0.27943841021799837
