timestamp,symbol,open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,price_to_sma20,price_to_sma50,sma20_to_sma50,rsi,macd,macd_signal,macd_histogram,bb_position,bb_width,volume_ratio,momentum_5,momentum_10,momentum_20,volatility,support_distance,resistance_distance
2016-11-16,CLSK,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,40,,,,,34.900001525878906,34.900001525878906,34.900001525878906,,,,,0.0,0.0,0.0,,,,,,,,,
2016-11-17,CLSK,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,0,,,,,34.900001525878906,34.900001525878906,34.900001525878906,,,,,0.0,0.0,0.0,,,,,,,,,
2016-11-18,CLSK,34.900001525878906,34.900001525878906,34.900001525878906,34.900001525878906,0,,,,,34.900001525878906,34.900001525878906,34.900001525878906,,,,,0.0,0.0,0.0,,,,,,,,,
2016-11-21,CLSK,31.5,31.5,31.5,31.5,160,,,,,33.76666768391927,34.281819430264555,34.576191856747585,,,,,-0.27122519294760394,-0.05424503858952079,-0.21698015435808315,,,,,,,,,
2016-11-22,CLSK,45.0,45.0,45.0,45.0,10,36.24000091552735,,,,37.51111178927952,36.23057953385282,35.56893548943829,,,,,0.596290398822191,0.07586204889282158,0.5204283499293695,,,,,,,,,
2016-11-23,CLSK,35.5,35.5,35.0,35.0,580,36.26000061035156,,,,36.674074526186345,36.00683780042503,35.51475115711084,,,,,0.47145172686037995,0.15497998448633327,0.3164717423740467,,,,0.09999847412109375,,,,,
2016-11-25,CLSK,35.0,35.0,35.0,35.0,0,36.28000030517578,,,,36.116049684124235,35.82377638216593,35.465727237386,,,,,0.3682709812850504,0.1976381838460767,0.17063279743897372,,,,0.09999847412109375,,,,,
2016-11-28,CLSK,35.0,35.0,35.0,35.0,0,36.3,,,,35.74403312274949,35.67399885813576,35.42137226239686,,,,,0.2832345455062679,0.21475745617811495,0.06847708932815297,,,,0.09999847412109375,,,,,
2016-11-29,CLSK,35.0,35.0,35.0,35.0,250,37.0,,,,35.496022081833,35.551453611201985,35.381241570740016,,,,,0.21338281325216002,0.214482527592924,-0.0010997143407639742,,,,3.5,,,,,
2016-11-30,CLSK,35.0,35.0,35.0,35.0,0,35.0,35.62000045776367,,,35.33068138788867,35.45118931825617,35.34493284971716,,,,,0.15622395962569158,0.20283081399947753,-0.04660685437378595,,,,-10.0,,,,,
2016-12-01,CLSK,35.0,35.0,35.0,35.0,0,35.0,35.630000305175784,,,35.22045425859245,35.36915489675505,35.31208210212505,,,,,0.10966105197389453,0.18419686159436094,-0.07453580962046641,,,,0.0,0.09999847412109375,,,,
2016-12-02,CLSK,35.0,35.0,35.0,35.0,0,35.0,35.64000015258789,,,35.1469695057283,35.30203582461777,35.28235999716076,,,,,0.07193044282249872,0.1617435778399885,-0.08981313501748978,,,,0.0,0.09999847412109375,,,,
