timestamp,symbol,open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,price_to_sma20,price_to_sma50,sma20_to_sma50,rsi,macd,macd_signal,macd_histogram,bb_position,bb_width,volume_ratio,momentum_5,momentum_10,momentum_20,volatility,support_distance,resistance_distance
2012-03-30,ENPH,7.5,8.239999771118164,7.059999942779541,7.340000152587891,5048600,,,,,7.340000152587891,7.340000152587891,7.340000152587891,,,,,0.0,0.0,0.0,,,,,,,,,
2012-04-02,ENPH,7.650000095367432,8.199999809265137,7.400000095367432,7.809999942779541,495500,,,,,7.496666749318441,7.425454659895463,7.384762037368048,,,,,0.03749286075602942,0.007498572151205885,0.02999428860482354,,,,,,,,,
2012-04-03,ENPH,7.75,7.800000190734863,7.5,7.639999866485596,316600,,,,,7.544444455040827,7.464462879275487,7.409070402045909,,,,,0.05287908049578327,0.016574673820121365,0.036304406675661906,,,,,,,,,
2012-04-04,ENPH,7.769999980926514,7.769999980926514,7.309999942779541,7.449999809265137,165100,,,,,7.51296290644893,7.4618332301826955,7.412968440828693,,,,,0.04917450073588725,0.023094639203274543,0.026079861532612707,,,,,,,,,
2012-04-05,ENPH,7.480000019073486,7.550000190734863,7.369999885559082,7.429999828338623,104300,7.533999919891357,,,,7.485308547078828,7.456045338938319,7.4145904777344,,,,,0.04411621896136442,0.02729895515489252,0.0168172638064719,,,,,,,,,
2012-04-09,ENPH,7.889999866485596,7.889999866485596,6.619999885559082,6.980000019073486,123300,7.461999893188477,,,,7.316872371077048,7.369491644417439,7.373200910242884,,,,,0.0037530080688767953,0.022589765737689376,-0.01883675766881258,,,,-0.3600001335144043,,,,,
2012-04-10,ENPH,7.090000152587891,7.230000019073486,6.96999979019165,7.070000171661377,247300,7.313999938964844,,,,7.234581637938492,7.315038649370882,7.344324649425598,,,,,-0.020733860179695363,0.013925040554212427,-0.03465890073390779,,,,-0.7399997711181641,,,,,
2012-04-11,ENPH,7.25,7.53000020980835,7.0,7.130000114440918,161900,7.211999988555908,,,,7.199721130105967,7.281395279383616,7.323912788950866,,,,,-0.03489612493699301,0.0041608074559713396,-0.03905693239296435,,,,-0.5099997520446777,,,,,
2012-04-12,ENPH,7.559999942779541,7.559999942779541,7.079999923706055,7.300000190734863,41700,7.182000064849854,,,,7.233147483648933,7.284777990538387,7.32163539864458,,,,,-0.03203298012866895,-0.0030779500609567187,-0.028955030067712235,,,,-0.14999961853027344,,,,,
2012-04-13,ENPH,7.690000057220459,7.690000057220459,7.0,7.099999904632568,92200,7.116000080108643,7.325,,,7.188764957310145,7.251181974919147,7.3005272563577215,,,,,-0.04537916607756021,-0.011538193264277418,-0.033840972813282785,,,,-0.3299999237060547,,,,,
2012-04-16,ENPH,7.150000095367432,7.159999847412109,6.730000019073486,7.159999847412109,70200,7.152000045776367,7.306999969482422,,,7.179176587344133,7.2346034062815034,7.287143693600997,,,,,-0.050532117854789504,-0.019336978182379838,-0.031195139672409666,,,,0.17999982833862305,-0.18000030517578125,,,,
2012-04-17,ENPH,7.150000095367432,7.150000095367432,6.800000190734863,7.0,108600,7.138000011444092,7.225999975204468,,,7.119451058229423,7.191948241503048,7.259796675162807,,,,,-0.06675698678600828,-0.028820979903105528,-0.037936006882902745,,,,-0.07000017166137695,-0.809999942779541,,,,
2012-04-18,ENPH,6.960000038146973,7.300000190734863,6.820000171661377,7.289999961853027,54300,7.169999980926514,7.190999984741211,,,7.176300692770624,7.209775827021225,7.2626731786571135,,,,,-0.05557411521067035,-0.03417160696461849,-0.02140250824605186,,,,0.15999984741210938,-0.34999990463256836,,,,
2012-04-19,ENPH,7.210000038146973,7.289999961853027,7.0,7.039999961853027,23100,7.117999935150147,7.15,,,7.130867115798092,7.1789074878997345,7.241466205628153,,,,,-0.06612230283442955,-0.0405617461385807,-0.02556055669584885,,,,-0.26000022888183594,-0.4099998474121094,,,,
2012-04-20,ENPH,7.050000190734863,7.190000057220459,7.019999980926514,7.019999980926514,32500,7.101999950408936,7.109000015258789,,,7.093911404174233,7.150015213904603,7.220374184227997,,,,43.84615031925166,-0.07522846195448185,-0.04749508930176093,-0.027733372652720918,,,,-0.07999992370605469,-0.4099998474121094,,,,
2012-04-23,ENPH,7.0,7.199999809265137,6.849999904632568,6.980000019073486,15600,7.065999984741211,7.109000015258789,,,7.055940942473985,7.119103360298945,7.197481406594234,,,,30.87557846717735,-0.08469649284360159,-0.05493537001012907,-0.02976112283347252,,,,-0.17999982833862305,0.0,,,,
2012-04-24,ENPH,7.090000152587891,7.119999885559082,6.840000152587891,6.909999847412109,86000,7.0479999542236325,7.092999982833862,,,7.007293910786694,7.081084539774066,7.170102210481651,,,,32.367150760002346,-0.09673332284261082,-0.06329496057662543,-0.0334383622659854,,,,-0.09000015258789062,-0.16000032424926758,,,,
2012-04-25,ENPH,6.940000057220459,6.960000038146973,6.840000152587891,6.880000114440918,21400,6.965999984741211,7.067999982833863,,,6.964862645338102,7.044523735168038,7.142473439430153,,,,35.078540828248734,-0.10745465469887971,-0.07212689940107628,-0.03532775529780344,,,,-0.4099998474121094,-0.25,,,,
2012-04-26,ENPH,6.900000095367432,6.900000095367432,6.800000190734863,6.860000133514404,15000,6.9300000190734865,7.023999977111816,,,6.929908474730203,7.010973989412832,7.115571219819129,,,,35.078540828248734,-0.11622544417928093,-0.08094660835671721,-0.03527883582256372,,,,-0.17999982833862305,-0.440000057220459,,,,
2012-04-27,ENPH,6.840000152587891,6.849999904632568,6.75,6.75,24000,6.876000022888183,6.98899998664856,7.15699999332428,,6.869938983153469,6.963524173155953,7.080754913169688,0.9431325983367458,,,42.67515942911968,-0.13054757827841712,-0.09086680234105719,-0.03968077593735993,0.1271008649728204,0.15250076045123923,0.06623247599072746,-0.26999998092651367,-0.34999990463256836,,,0.01963747986227329,0.18082521996429277
