timestamp,symbol,open,high,low,close,volume,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,price_to_sma20,price_to_sma50,sma20_to_sma50,rsi,macd,macd_signal,macd_histogram,bb_position,bb_width,volume_ratio,momentum_5,momentum_10,momentum_20,volatility,support_distance,resistance_distance
2019-06-12,CRWD,63.5,67.0,56.0,58.0,19449200,,,,,58.0,58.0,58.0,,,,,0.0,0.0,0.0,,,,,,,,,
2019-06-13,CRWD,63.86000061035156,69.66999816894531,61.599998474121094,67.55999755859375,10923900,,,,,61.186665852864586,59.73818137428977,58.91047595796131,,,,,0.762620887865026,0.1525241775730052,0.6100967102920208,,,,,,,,,
2019-06-14,CRWD,69.77999877929688,70.79000091552734,63.02000045776367,64.16000366210938,6264200,,,,,62.17777845594618,60.54214906298424,59.41043097740398,,,,,1.080200464816194,0.338059435021643,0.742141029794551,,,,,,,,,
2019-06-17,CRWD,64.75,70.01000213623047,62.0,70.01000213623047,3247500,,,,,64.78851968270762,62.26357689448355,60.419913944911265,,,,,1.7833729408210388,0.6271221361815222,1.1562508046395166,,,,,,,,,
2019-06-18,CRWD,73.0,78.69999694824219,71.5,76.5,6612600,67.24600067138672,,,,68.69234645513842,64.8520174591229,61.95135071206257,,,,,2.831688836329846,1.068035476211187,1.763653360118659,,,,,,,,,
2019-06-19,CRWD,78.75,79.79000091552734,73.55500030517578,77.22000122070312,3319100,71.09000091552734,,,,71.53489804366,67.10074177941021,63.40550790336167,,,,,3.678184990458874,1.5900653790607246,2.0881196113981493,,,,19.220001220703125,,,,,
2019-06-20,CRWD,78.0,78.22000122070312,70.69000244140625,74.8499984741211,3429600,72.54800109863281,,,,72.63993152048036,68.50969754208491,64.49545938629115,,,,,4.110417541796053,2.0941358116077904,2.016281730188263,,,,7.290000915527344,,,,,
2019-06-21,CRWD,72.45999908447266,73.9280014038086,68.30000305175781,72.2300033569336,2657500,74.16200103759766,,,,72.5032887992981,69.1861167811483,65.23208262159042,,,,,4.19321645395928,2.5139519400780888,1.6792645138811917,,,,8.069999694824219,,,,,
2019-06-24,CRWD,71.05000305175781,72.38999938964844,65.08000183105469,67.97000122070312,2448000,73.75400085449219,,,,70.99219293976645,68.96500486106736,65.49283677388686,,,,,3.8704722238014426,2.7852559968227597,1.085216226978683,,,,-2.0400009155273438,,,,,
2019-06-25,CRWD,67.0999984741211,68.98999786376953,61.16999816894531,61.52000045776367,2480200,70.75800094604492,69.00200080871582,,,67.83479544576554,67.61136769683031,65.11447141044655,,,,,3.058972014254664,2.8399992003091405,0.21897281394552337,,,,-14.979999542236328,,,,,
2019-06-26,CRWD,63.29999923706055,64.91999816894531,62.005001068115234,62.650001525878906,1625500,67.84400100708008,69.46700096130371,,,66.10653080580333,66.70930112029369,64.87975999286869,,,,,2.478463707202934,2.7676921016878993,-0.2892283944849652,,,,-14.569999694824219,4.650001525878906,,,,
2019-06-27,CRWD,63.38999938964844,64.99500274658203,62.57099914550781,63.279998779296875,914500,65.53000106811524,69.03900108337402,,,65.16435346363451,66.08579160374882,64.72740178205233,,,,,2.045661097025352,2.62328590075539,-0.5776248037300378,,,,-11.569999694824219,-4.279998779296875,,,,
